,Cantidad,Nemotecnico,Volumen,Ultimo Precio,Variacion%,Fecha
738,63983,GRUPOAVAL ,73653044,1158.0,2.39,2021-03-29
739,145424,CONCONCRET,69492700,475.0,-0.63,2021-03-29
740,8903,PROMIGAS  ,67449100,7600.0,0.0,2021-03-29
741,7097,PFGRUPOARG,67407810,9500.0,1.06,2021-03-29
742,3239607,ENKA      ,50375888,15.55,0.0,2021-03-29
743,6278,TERPEL    ,48806345,7750.0,0.0,2021-03-29
744,10000000,FABRICATO ,45000000,4.5,0.0,2021-03-29
745,120026,ETB       ,26048554,217.0,-0.41,2021-03-29
746,366,GRUBOLIVAR,23259200,63500.0,0.0,2021-03-29
747,5708,PFCEMARGOS,22859220,4049.0,1.23,2021-03-29
748,16100,ELCONDOR  ,16610600,1032.0,-0.29,2021-03-29
749,8817050,ECOPETROL ,20779292957,2351.0,1.56,2021-03-26
750,388963,PFBCOLOM  ,11644451440,29610.0,-1.95,2021-03-26
751,240698,BCOLOMBIA ,7259154720,29500.0,-2.64,2021-03-26
752,204555,GRUPOSURA ,4422667600,21750.0,2.06,2021-03-26
753,165463,ISA       ,3723863550,22300.0,-1.46,2021-03-26
754,779485,GEB       ,2040906798,2603.0,-0.65,2021-03-26
755,1625058,PFAVAL    ,1868904262,1146.0,-0.78,2021-03-26
756,150000,HCOLSEL   ,1837950000,12253.0,-0.87,2021-03-26
757,44268,PFDAVVNDA ,1350010370,30440.0,-0.29,2021-03-26
758,90850,GRUPOARGOS,1050039510,11570.0,-0.26,2021-03-26
759,203464,CEMARGOS  ,1020910462,5020.0,-0.2,2021-03-26
760,32441,NUTRESA   ,755401340,23210.0,-0.81,2021-03-26
761,20322,CORFICOLCF,656113320,32290.0,0.5,2021-03-26
762,103295,CELSIA    ,485902360,4732.0,0.04,2021-03-26
763,71854,MINEROS   ,307982173,4280.0,1.42,2021-03-26
764,26885,CNEC      ,277354060,10350.0,1.47,2021-03-26
765,7216,PFCORFICOL,191270230,26800.0,2.96,2021-03-26
766,15484,BVC       ,186733950,12140.0,0.08,2021-03-26
767,6967,PFGRUPSURA,131544670,18780.0,-0.84,2021-03-26
768,14748,TERPEL    ,114908075,7750.0,-0.64,2021-03-26
769,1287,BOGOTA    ,101061610,78920.0,0.66,2021-03-26
770,1301,GRUBOLIVAR,82613500,63500.0,0.0,2021-03-26
771,3862550,ENKA      ,60090174,15.55,0.0,2021-03-26
772,9956,PFCEMARGOS,39910100,4000.0,0.0,2021-03-26
773,80360,CONCONCRET,38404504,478.0,-0.42,2021-03-26
774,4055,PFGRUPOARG,38192000,9400.0,0.43,2021-03-26
775,2564,EXITO     ,34506470,13680.0,-0.07,2021-03-26
776,1982,ICOLCAP   ,26671056,13450.0,0.3,2021-03-26
777,2114,PROMIGAS  ,16071980,7600.0,0.0,2021-03-26
778,103037,PFAVH     ,15795572,160.0,0.0,2021-03-26
779,8263,GRUPOAVAL ,9345453,1131.0,-1.31,2021-03-26
780,820,CLH       ,3284100,4050.0,0.0,2021-03-26
781,3911,ETB       ,861530,217.9,0.0,2021-03-26
782,9231560,ECOPETROL ,21288649779,2315.0,-0.77,2021-03-25
783,417946,PFBCOLOM  ,12562046300,30200.0,0.67,2021-03-25
784,445114,GRUPOSURA ,9607688280,21310.0,-2.69,2021-03-25
785,256051,BCOLOMBIA ,7720837670,30300.0,1.0,2021-03-25
786,334956,ISA       ,7623074020,22630.0,-2.03,2021-03-25
787,509041,ICOLCAP   ,6833971693,13410.0,-0.75,2021-03-25
788,190292,NUTRESA   ,4493043340,23400.0,-0.89,2021-03-25
789,622322,GEB       ,1627923364,2620.0,0.54,2021-03-25
790,1392325,PFAVAL    ,1601068656,1155.0,-0.26,2021-03-25
791,317061,CEMARGOS  ,1586167588,5030.0,0.1,2021-03-25
792,118440,BVC       ,1413831780,12130.0,-0.41,2021-03-25
793,89372,GRUPOARGOS,1033913950,11600.0,-0.43,2021-03-25
794,26632,PFDAVVNDA ,806849920,30530.0,0.83,2021-03-25
795,180604,MINEROS   ,760170277,4220.0,0.48,2021-03-25
796,37566,PFGRUPSURA,706007270,18940.0,-0.84,2021-03-25
797,62217,CELSIA    ,294193871,4730.0,0.15,2021-03-25
798,598047,CONCONCRET,280314119,480.0,3.23,2021-03-25
799,22404,TERPEL    ,174871030,7800.0,-2.38,2021-03-25
800,5339,CORFICOLCF,171647330,32130.0,-0.09,2021-03-25
801,11190,PFGRUPOARG,104890360,9360.0,0.0,2021-03-25
802,7431,CNEC      ,75516480,10200.0,-0.29,2021-03-25
803,15463,PFCEMARGOS,61808050,4000.0,-1.36,2021-03-25
804,2233,EXITO     ,30527040,13690.0,0.74,2021-03-25
805,991,PFCORFICOL,25792540,26030.0,0.12,2021-03-25
806,9800,ELCONDOR  ,10143000,1035.0,-0.29,2021-03-25
807,1945,CLH       ,7974500,4050.0,0.0,2021-03-25
808,1019,PROMIGAS  ,7764290,7600.0,0.0,2021-03-25
809,95,BOGOTA    ,7394330,78400.0,0.0,2021-03-25
810,32824,PFAVH     ,5251840,160.0,0.0,2021-03-25
811,12981,ETB       ,2836518,217.9,0.0,2021-03-25
812,1489232,PFDAVVNDA ,44266404730,30280.0,1.58,2021-03-24
813,6774272,ECOPETROL ,15961352998,2333.0,2.28,2021-03-24
